TempHighF,TempAvgF,TempLowF,DewPointHighF,DewPointAvgF,DewPointLowF,HumidityHighPercent,HumidityAvgPercent,HumidityLowPercent,SeaLevelPressureAvgInches,VisibilityHighMiles,VisibilityAvgMiles,VisibilityLowMiles,WindHighMPH,WindAvgMPH,WindGustMPH,PrecipitationSumInches
95,81.0,67,67.0,59.5,52.0,76.0,50.0,24.0,29.87,10.0,10.0,10.0,13.0,17.5,22.0,0.0
89,79.0,69,66.0,63.0,60.0,90.0,64.0,38.0,29.83,10.0,8.5,7.0,12.0,14.5,17.0,0.0
94,80.5,67,66.0,64.0,62.0,87.0,62.5,38.0,29.86,10.0,10.0,10.0,10.0,13.5,17.0,0.0
95,82.5,70,65.0,61.5,58.0,84.0,56.0,28.0,29.94,10.0,10.0,10.0,10.0,13.0,16.0,0.0
94,81.5,69,63.0,60.0,57.0,73.0,51.5,30.0,30.0,10.0,5.5,1.0,12.0,14.5,17.0,0.0
89,78.0,67,58.0,49.0,40.0,68.0,45.0,22.0,29.97,10.0,10.0,10.0,12.0,15.0,18.0,0.0
87,71.5,56,45.0,42.5,40.0,57.0,39.5,22.0,29.88,10.0,10.0,10.0,8.0,11.0,14.0,0.0
87,73.0,59,50.0,47.0,44.0,67.0,45.0,23.0,29.95,10.0,10.0,10.0,8.0,11.0,14.0,0.0
85,76.0,67,56.0,52.0,48.0,57.0,44.5,32.0,30.03,10.0,10.0,10.0,9.0,11.0,13.0,0.0
90,76.5,63,56.0,52.5,49.0,63.0,43.5,24.0,30.07,10.0,10.0,10.0,8.0,10.0,12.0,0.0
91,76.5,62,63.0,58.0,53.0,72.0,54.0,36.0,30.02,10.0,10.0,10.0,12.0,13.5,15.0,0.0
91,79.5,68,69.0,64.0,59.0,90.0,64.0,38.0,30.0,10.0,10.0,10.0,10.0,15.0,20.0,0.0
88,80.0,72,66.0,64.0,62.0,79.0,62.0,45.0,30.07,10.0,9.5,9.0,8.0,9.5,11.0,0.0
90,78.5,67,62.0,60.0,58.0,78.0,56.0,34.0,30.11,10.0,10.0,10.0,10.0,13.0,16.0,0.0
95,79.5,64,64.0,61.5,59.0,78.0,54.5,31.0,29.92,10.0,10.0,10.0,13.0,17.0,21.0,0.0
99,85.5,72,73.0,68.5,64.0,90.0,61.5,33.0,29.78,10.0,7.5,5.0,13.0,18.0,23.0,0.0
94,79.0,64,73.0,50.5,28.0,79.0,44.5,10.0,29.96,10.0,10.0,10.0,12.0,16.0,20.0,0.0
96,78.0,60,49.0,42.0,35.0,60.0,36.0,12.0,30.03,10.0,7.5,5.0,9.0,12.0,15.0,0.0
95,79.0,63,67.0,56.5,46.0,87.0,55.0,23.0,30.06,10.0,8.5,7.0,12.0,16.5,21.0,0.0
90,76.0,62,66.0,57.0,48.0,93.0,59.5,26.0,30.15,10.0,10.0,10.0,12.0,14.0,16.0,0.0
88,75.0,62,54.0,48.0,42.0,67.0,46.0,25.0,30.22,10.0,10.0,10.0,9.0,12.5,16.0,0.0
84,70.5,57,42.0,35.5,29.0,51.0,32.5,14.0,30.27,10.0,10.0,10.0,9.0,11.5,14.0,0.0
86,70.0,54,53.0,45.5,38.0,67.0,46.0,25.0,30.19,10.0,10.0,10.0,12.0,15.0,18.0,0.0
87,72.5,58,68.0,60.0,52.0,86.0,60.5,35.0,30.08,10.0,10.0,10.0,13.0,16.5,20.0,0.0
86,79.0,72,70.0,67.5,65.0,90.0,70.5,51.0,30.06,10.0,9.5,9.0,16.0,20.0,24.0,0.0
82,76.0,70,74.0,70.5,67.0,100.0,84.5,69.0,29.97,10.0,6.0,2.0,16.0,20.5,25.0,0.16
80,75.5,71,76.0,72.5,69.0,100.0,91.0,82.0,29.89,10.0,5.5,1.0,21.0,26.5,32.0,0.43
76,68.0,60,74.0,67.0,60.0,100.0,93.5,87.0,29.9,10.0,5.5,1.0,17.0,21.5,26.0,4.79
64,60.5,57,58.0,56.5,55.0,100.0,89.0,78.0,30.02,10.0,6.5,3.0,17.0,24.0,31.0,0.65
79,68.5,58,57.0,53.5,50.0,78.0,61.5,45.0,29.97,10.0,10.0,10.0,15.0,19.0,23.0,0.0
84,71.0,58,56.0,51.5,47.0,93.0,60.5,28.0,29.85,10.0,10.0,10.0,8.0,11.0,14.0,0.0
82,70.0,58,54.0,49.5,45.0,78.0,53.0,28.0,29.85,10.0,10.0,10.0,18.0,24.5,31.0,0.0
81,66.0,51,64.0,56.5,49.0,96.0,65.5,35.0,29.89,10.0,10.0,10.0,12.0,15.0,18.0,0.0
75,71.0,67,73.0,69.0,65.0,100.0,89.5,79.0,29.73,10.0,5.0,0.0,29.0,35.5,42.0,4.93
77,71.0,65,73.0,66.0,59.0,100.0,82.0,64.0,29.75,10.0,5.5,1.0,16.0,21.5,27.0,0.89
75,67.0,59,59.0,56.0,53.0,97.0,75.0,53.0,29.96,10.0,7.5,5.0,8.0,10.0,12.0,0.07
79,68.0,57,60.0,57.5,55.0,100.0,75.0,50.0,29.98,10.0,5.0,0.0,10.0,12.0,14.0,0.0
80,68.5,57,62.0,58.5,55.0,100.0,73.5,47.0,30.01,10.0,5.0,0.0,10.0,12.0,14.0,0.0
78,69.5,61,68.0,63.5,59.0,100.0,82.0,64.0,30.02,10.0,7.5,5.0,13.0,16.5,20.0,0.0
85,78.5,72,74.0,71.5,69.0,100.0,82.5,65.0,29.97,10.0,6.0,2.0,12.0,15.5,19.0,0.05
76,67.5,59,71.0,57.0,43.0,87.0,62.0,37.0,30.06,10.0,10.0,10.0,14.0,17.0,20.0,0.02
63,59.5,56,57.0,50.0,43.0,100.0,78.5,57.0,30.17,10.0,5.0,0.0,17.0,22.5,28.0,0.53
71,62.0,53,47.0,44.0,41.0,72.0,55.5,39.0,30.23,10.0,10.0,10.0,13.0,16.5,20.0,0.0
73,62.5,52,55.0,49.5,44.0,83.0,66.0,49.0,30.12,10.0,10.0,10.0,6.0,7.5,9.0,0.0
74,67.0,60,67.0,61.0,55.0,90.0,81.5,73.0,30.02,10.0,10.0,10.0,12.0,16.0,20.0,0.0
85,77.0,69,71.0,49.0,27.0,93.0,62.0,31.0,29.87,10.0,10.0,10.0,13.0,19.0,25.0,0.0
71,63.5,56,41.0,34.0,27.0,51.0,35.5,20.0,30.19,10.0,10.0,10.0,16.0,21.5,27.0,0.0
65,60.5,56,43.0,40.0,37.0,57.0,47.0,37.0,30.28,10.0,10.0,10.0,7.0,10.5,14.0,0.0
65,59.5,54,52.0,46.0,40.0,83.0,65.5,48.0,30.3,10.0,8.0,6.0,8.0,9.5,11.0,0.01
70,62.0,54,62.0,54.0,46.0,87.0,72.5,58.0,30.18,10.0,10.0,10.0,9.0,13.0,17.0,0.0
75,70.0,65,71.0,67.0,63.0,100.0,92.0,84.0,29.85,10.0,6.0,2.0,16.0,22.0,28.0,0.01
75,61.0,47,70.0,56.0,42.0,93.0,68.5,44.0,29.66,10.0,5.5,1.0,18.0,24.0,30.0,1.03
72,57.5,43,45.0,42.0,39.0,93.0,64.0,35.0,29.86,10.0,10.0,10.0,9.0,12.0,15.0,0.0
79,62.5,46,51.0,46.0,41.0,86.0,59.0,32.0,30.08,10.0,10.0,10.0,8.0,9.5,11.0,0.0
77,64.5,52,61.0,55.0,49.0,93.0,66.5,40.0,30.03,10.0,10.0,10.0,12.0,14.5,17.0,0.0
66,53.5,41,63.0,44.0,25.0,93.0,62.5,32.0,30.12,10.0,8.5,7.0,22.0,28.5,35.0,0.0
59,46.5,34,33.0,29.5,26.0,82.0,56.0,30.0,30.32,10.0,10.0,10.0,8.0,10.5,13.0,0.0
63,47.5,32,41.0,35.0,29.0,92.0,61.0,30.0,30.29,10.0,10.0,10.0,9.0,11.5,14.0,0.0
64,55.5,47,58.0,50.0,42.0,80.0,73.5,67.0,30.14,10.0,10.0,10.0,9.0,12.5,16.0,0.0
74,68.0,62,64.0,61.0,58.0,93.0,77.0,61.0,30.07,10.0,7.5,5.0,14.0,18.0,22.0,0.0
74,71.0,68,71.0,67.0,63.0,100.0,90.5,81.0,30.1,10.0,6.0,2.0,14.0,17.0,20.0,0.26
74,57.5,41,71.0,55.0,39.0,100.0,93.5,87.0,30.14,10.0,5.0,0.0,15.0,18.5,22.0,1.46
44,41.5,39,42.0,40.0,38.0,100.0,91.0,82.0,30.23,10.0,7.0,4.0,13.0,16.0,19.0,0.25
47,44.5,42,44.0,42.0,40.0,96.0,91.0,86.0,30.18,10.0,6.0,2.0,9.0,12.0,15.0,0.04
55,50.0,45,48.0,45.5,43.0,100.0,86.0,72.0,30.06,10.0,7.0,4.0,7.0,9.0,11.0,0.0
59,52.5,46,46.0,42.5,39.0,93.0,72.0,51.0,30.05,10.0,10.0,10.0,7.0,9.5,12.0,0.0
68,55.0,42,48.0,39.5,31.0,100.0,64.5,29.0,30.18,10.0,5.0,0.0,9.0,11.5,14.0,0.0
63,51.5,40,38.0,36.5,35.0,86.0,61.0,36.0,30.38,10.0,10.0,10.0,8.0,10.0,12.0,0.0
63,50.0,37,43.0,39.0,35.0,92.0,65.5,39.0,30.45,10.0,10.0,10.0,9.0,11.0,13.0,0.0
65,51.0,37,43.0,39.0,35.0,92.0,66.0,40.0,30.43,10.0,10.0,10.0,9.0,11.5,14.0,0.0
70,57.0,44,51.0,46.5,42.0,93.0,71.0,49.0,30.4,10.0,9.5,9.0,10.0,13.0,16.0,0.0
69,56.5,44,47.0,43.5,40.0,92.0,63.5,35.0,30.27,10.0,7.0,4.0,7.0,9.5,12.0,0.0
75,58.5,42,54.0,47.5,41.0,96.0,69.5,43.0,30.03,10.0,9.0,8.0,12.0,16.5,21.0,0.0
76,61.5,47,50.0,45.5,41.0,93.0,61.0,29.0,29.98,10.0,9.0,8.0,8.0,10.5,13.0,0.0
78,64.5,51,62.0,54.0,46.0,100.0,78.0,56.0,29.86,10.0,6.0,2.0,10.0,14.5,19.0,0.0
79,65.5,52,65.0,58.0,51.0,100.0,79.0,58.0,29.83,10.0,5.0,0.0,14.0,18.5,23.0,0.0
75,72.5,70,70.0,67.5,65.0,90.0,84.5,79.0,29.75,10.0,8.0,6.0,17.0,23.0,29.0,0.01
74,60.0,46,69.0,56.0,43.0,96.0,84.0,72.0,29.7,10.0,5.5,1.0,23.0,30.0,37.0,1.54
75,58.5,42,46.0,40.5,35.0,89.0,57.0,25.0,29.78,10.0,10.0,10.0,10.0,14.0,18.0,0.0
75,64.0,53,65.0,55.0,45.0,100.0,85.5,71.0,29.72,10.0,9.0,8.0,9.0,12.5,16.0,0.0
63,54.5,46,39.0,32.0,25.0,53.0,40.0,27.0,29.92,10.0,10.0,10.0,15.0,20.5,26.0,0.0
68,53.5,39,37.0,30.0,23.0,79.0,53.5,28.0,30.08,10.0,10.0,10.0,14.0,19.5,25.0,0.0
58,46.0,34,35.0,31.0,27.0,76.0,54.5,33.0,30.37,10.0,10.0,10.0,13.0,18.5,24.0,0.0
66,51.0,36,48.0,40.0,32.0,92.0,68.0,44.0,30.4,10.0,10.0,10.0,13.0,16.5,20.0,0.0
67,59.0,51,62.0,55.0,48.0,100.0,89.0,78.0,30.12,10.0,7.5,5.0,13.0,19.0,25.0,0.0
76,65.0,54,64.0,57.5,51.0,93.0,78.5,64.0,29.96,10.0,7.5,5.0,8.0,11.5,15.0,0.0
79,64.0,49,66.0,56.0,46.0,93.0,69.0,45.0,29.7,10.0,10.0,10.0,13.0,16.5,20.0,0.0
81,67.0,53,66.0,53.0,40.0,93.0,59.0,25.0,29.57,10.0,6.5,3.0,15.0,19.5,24.0,0.0
74,63.0,52,63.0,54.5,46.0,93.0,80.5,68.0,29.84,10.0,7.0,4.0,10.0,13.0,16.0,0.0
70,60.5,51,66.0,54.5,43.0,93.0,77.0,61.0,29.95,10.0,8.0,6.0,9.0,13.0,17.0,0.0
78,74.0,70,70.0,69.0,68.0,93.0,84.5,76.0,29.72,10.0,7.5,5.0,21.0,26.0,31.0,0.1
73,54.5,36,69.0,51.0,33.0,93.0,88.5,84.0,29.68,10.0,5.5,1.0,21.0,27.0,33.0,1.32
46,41.0,36,34.0,31.0,28.0,92.0,75.0,58.0,29.94,10.0,10.0,10.0,21.0,28.0,35.0,0.0
49,43.0,37,43.0,37.5,32.0,92.0,74.0,56.0,30.09,10.0,6.5,3.0,8.0,9.5,11.0,0.03
57,49.0,41,44.0,41.5,39.0,100.0,79.5,59.0,30.23,10.0,6.5,3.0,9.0,11.5,14.0,0.0
53,46.0,39,40.0,38.5,37.0,93.0,78.0,63.0,30.32,10.0,10.0,10.0,13.0,16.5,20.0,0.0
48,46.0,44,36.0,32.0,28.0,66.0,59.5,53.0,30.48,0.0,0.0,0.0,15.0,19.5,24.0,0.0
47,44.5,42,42.0,35.5,29.0,100.0,76.5,53.0,30.42,0.0,0.0,0.0,8.0,10.5,13.0,0.2
62,51.5,41,43.0,37.5,32.0,96.0,69.5,43.0,30.3,10.0,10.0,10.0,9.0,11.5,14.0,0.0
58,47.5,37,33.0,31.5,30.0,79.0,57.5,36.0,30.33,10.0,10.0,10.0,9.0,11.0,13.0,0.0
56,46.0,36,40.0,36.0,32.0,85.0,68.0,51.0,30.28,10.0,10.0,10.0,9.0,10.5,12.0,0.0
53,49.5,46,52.0,46.5,41.0,100.0,85.5,71.0,30.05,10.0,5.5,1.0,9.0,11.0,13.0,0.13
73,61.0,49,53.0,49.5,46.0,100.0,70.5,41.0,29.9,10.0,5.0,0.0,9.0,11.0,13.0,0.0
66,55.0,44,57.0,50.0,43.0,100.0,86.0,72.0,29.79,10.0,6.0,2.0,13.0,15.5,18.0,0.0
58,48.0,38,44.0,36.0,28.0,71.0,58.5,46.0,30.02,10.0,10.0,10.0,18.0,24.0,30.0,0.0
50,41.5,33,28.0,26.5,25.0,82.0,60.5,39.0,30.3,10.0,10.0,10.0,12.0,14.0,16.0,0.0
56,45.0,34,32.0,28.5,25.0,82.0,58.5,35.0,30.26,10.0,10.0,10.0,7.0,8.0,9.0,0.0
66,50.0,34,39.0,34.0,29.0,89.0,58.0,27.0,30.28,10.0,10.0,10.0,10.0,13.0,16.0,0.0
66,52.0,38,42.0,39.0,36.0,92.0,67.5,43.0,30.17,10.0,10.0,10.0,10.0,13.5,17.0,0.0
70,58.5,47,55.0,47.5,40.0,93.0,75.0,57.0,29.91,10.0,10.0,10.0,12.0,15.5,19.0,0.0
70,59.0,48,53.0,41.0,29.0,93.0,57.5,22.0,29.79,10.0,10.0,10.0,10.0,13.5,17.0,0.0
64,53.5,43,43.0,38.0,33.0,76.0,61.0,46.0,29.96,10.0,10.0,10.0,20.0,24.5,29.0,0.0
57,44.5,32,35.0,32.5,30.0,89.0,65.0,41.0,30.19,10.0,10.0,10.0,12.0,15.0,18.0,0.0
59,47.5,36,38.0,35.5,33.0,92.0,69.5,47.0,30.32,10.0,10.0,10.0,8.0,10.0,12.0,0.0
69,56.0,43,51.0,46.0,41.0,100.0,77.5,55.0,30.19,10.0,6.0,2.0,14.0,20.0,26.0,0.0
57,51.0,45,51.0,41.0,31.0,89.0,69.5,50.0,30.1,10.0,9.5,9.0,12.0,14.5,17.0,0.0
64,53.5,43,56.0,41.5,27.0,100.0,66.0,32.0,30.0,10.0,5.5,1.0,22.0,29.0,36.0,0.01
54,45.5,37,30.0,29.0,28.0,70.0,55.5,41.0,30.31,10.0,10.0,10.0,18.0,22.0,26.0,0.0
57,44.0,31,32.0,29.5,27.0,85.0,60.5,36.0,30.28,10.0,10.0,10.0,8.0,10.0,12.0,0.0
70,52.5,35,52.0,41.5,31.0,82.0,61.0,40.0,30.03,10.0,10.0,10.0,14.0,19.0,24.0,0.0
75,65.5,56,57.0,47.0,37.0,93.0,65.5,38.0,29.94,10.0,10.0,10.0,10.0,15.0,20.0,0.0
58,50.5,43,36.0,31.0,26.0,58.0,49.5,41.0,30.2,10.0,10.0,10.0,18.0,24.0,30.0,0.0
59,47.5,36,30.0,25.0,20.0,70.0,47.0,24.0,30.32,10.0,10.0,10.0,14.0,17.5,21.0,0.0
71,51.5,32,36.0,31.5,27.0,82.0,52.5,23.0,30.17,10.0,10.0,10.0,10.0,13.5,17.0,0.0
76,57.0,38,39.0,36.0,33.0,85.0,53.0,21.0,30.02,10.0,10.0,10.0,14.0,19.0,24.0,0.0
77,61.5,46,56.0,47.5,39.0,84.0,58.5,33.0,29.87,10.0,10.0,10.0,14.0,19.5,25.0,0.0
86,72.0,58,58.0,47.0,36.0,93.0,55.0,17.0,29.81,10.0,10.0,10.0,12.0,15.5,19.0,0.0
77,65.5,54,61.0,49.0,37.0,100.0,73.0,46.0,29.74,10.0,5.0,0.0,18.0,23.0,28.0,0.0
72,61.5,51,36.0,29.5,23.0,37.0,27.5,18.0,29.78,10.0,7.5,5.0,16.0,19.5,23.0,0.0
58,48.5,39,27.0,25.0,23.0,54.0,41.0,28.0,30.2,10.0,10.0,10.0,15.0,19.0,23.0,0.0
59,46.5,34,28.0,23.5,19.0,75.0,49.0,23.0,30.46,10.0,10.0,10.0,8.0,10.0,12.0,0.0
62,47.5,33,39.0,31.0,23.0,70.0,47.0,24.0,30.38,10.0,10.0,10.0,15.0,18.5,22.0,0.0
60,49.5,39,41.0,33.0,25.0,79.0,53.5,28.0,30.35,10.0,10.0,10.0,15.0,22.0,29.0,0.0
68,50.0,32,37.0,33.5,30.0,96.0,62.0,28.0,30.23,10.0,8.0,6.0,13.0,17.0,21.0,0.0
65,55.5,46,33.0,23.5,14.0,58.0,36.5,15.0,30.34,10.0,10.0,10.0,17.0,23.0,29.0,0.0
74,56.5,39,33.0,26.5,20.0,59.0,39.5,20.0,30.32,10.0,10.0,10.0,14.0,18.5,23.0,0.0
74,56.0,38,36.0,33.0,30.0,82.0,53.5,25.0,30.3,10.0,10.0,10.0,9.0,12.5,16.0,0.0
83,67.5,52,47.0,38.5,30.0,52.0,36.0,20.0,30.12,10.0,10.0,10.0,13.0,16.5,20.0,0.0
79,63.0,47,48.0,43.0,38.0,93.0,60.0,27.0,30.21,10.0,10.0,10.0,10.0,14.5,19.0,0.0
75,63.5,52,54.0,46.0,38.0,78.0,60.0,42.0,30.25,10.0,10.0,10.0,15.0,19.5,24.0,0.0
75,66.0,57,57.0,55.0,53.0,93.0,71.0,49.0,29.97,10.0,9.5,9.0,15.0,20.5,26.0,0.0
74,62.0,50,58.0,46.5,35.0,90.0,58.5,27.0,29.89,10.0,10.0,10.0,16.0,20.5,25.0,0.0
82,62.5,43,47.0,39.5,32.0,71.0,48.5,26.0,29.99,10.0,10.0,10.0,12.0,15.5,19.0,0.0
75,62.5,50,42.0,33.5,25.0,44.0,34.5,25.0,30.2,10.0,10.0,10.0,13.0,17.0,21.0,0.0
79,66.5,54,58.0,51.5,45.0,93.0,67.5,42.0,30.16,10.0,8.5,7.0,16.0,22.5,29.0,0.0
81,72.5,64,62.0,59.0,56.0,81.0,63.0,45.0,30.1,10.0,10.0,10.0,16.0,22.0,28.0,0.0
76,71.0,66,64.0,62.0,60.0,87.0,75.5,64.0,30.03,10.0,8.5,7.0,14.0,17.5,21.0,0.0
71,68.0,65,65.0,62.5,60.0,93.0,86.0,79.0,30.0,10.0,9.0,8.0,9.0,12.5,16.0,0.01
72,64.5,57,59.0,55.5,52.0,90.0,73.5,57.0,29.88,10.0,8.5,7.0,12.0,15.0,18.0,0.0
61,54.0,47,58.0,47.0,36.0,93.0,76.0,59.0,29.73,10.0,5.5,1.0,23.0,30.0,37.0,1.33
65,53.5,42,38.0,30.5,23.0,76.0,48.5,21.0,30.18,10.0,10.0,10.0,18.0,23.0,28.0,0.0
69,53.5,38,34.0,30.5,27.0,79.0,52.5,26.0,30.31,10.0,10.0,10.0,13.0,16.0,19.0,0.0
64,52.5,41,36.0,30.5,25.0,56.0,41.5,27.0,30.4,10.0,10.0,10.0,10.0,13.0,16.0,0.0
73,57.5,42,52.0,44.0,36.0,82.0,62.0,42.0,30.24,10.0,10.0,10.0,14.0,17.5,21.0,0.0
78,66.5,55,59.0,55.5,52.0,93.0,71.5,50.0,30.04,10.0,10.0,10.0,13.0,18.0,23.0,0.0
77,69.5,62,61.0,59.0,57.0,93.0,71.5,50.0,30.04,10.0,10.0,10.0,13.0,17.5,22.0,0.0
81,70.0,59,62.0,48.5,35.0,87.0,61.5,36.0,30.02,10.0,10.0,10.0,16.0,22.0,28.0,0.0
78,63.5,49,62.0,47.0,32.0,81.0,58.5,36.0,30.06,10.0,9.0,8.0,16.0,20.5,25.0,0.0
83,72.5,62,64.0,48.5,33.0,87.0,52.5,18.0,29.97,10.0,9.5,9.0,17.0,22.5,28.0,0.0
76,60.5,45,47.0,40.0,33.0,71.0,48.0,25.0,30.12,10.0,10.0,10.0,12.0,17.0,22.0,0.0
79,68.0,57,56.0,52.5,49.0,93.0,66.0,39.0,30.13,10.0,10.0,10.0,12.0,15.0,18.0,0.0
77,67.5,58,60.0,57.0,54.0,93.0,73.5,54.0,30.08,10.0,7.5,5.0,16.0,21.0,26.0,0.0
76,70.0,64,65.0,62.0,59.0,87.0,75.5,64.0,29.83,10.0,6.0,2.0,21.0,27.0,33.0,0.01
83,75.5,68,69.0,66.5,64.0,90.0,74.0,58.0,29.69,10.0,5.5,1.0,17.0,23.5,30.0,0.22
71,65.0,59,67.0,62.0,57.0,100.0,92.0,84.0,29.75,10.0,5.5,1.0,15.0,21.0,27.0,2.18
64,61.0,58,61.0,59.0,57.0,93.0,91.5,90.0,29.88,10.0,6.0,2.0,16.0,21.0,26.0,0.4
71,65.0,59,63.0,60.0,57.0,100.0,86.5,73.0,29.93,10.0,6.0,2.0,9.0,12.0,15.0,0.36
74,65.5,57,58.0,56.0,54.0,100.0,74.5,49.0,29.9,10.0,9.0,8.0,9.0,12.5,16.0,0.0
85,70.5,56,61.0,49.0,37.0,97.0,58.5,20.0,29.79,10.0,6.0,2.0,15.0,20.0,25.0,0.0
92,73.0,54,63.0,52.0,41.0,73.0,48.0,23.0,29.79,10.0,10.0,10.0,14.0,20.0,26.0,0.0
92,79.5,67,68.0,54.5,41.0,100.0,59.0,18.0,29.79,10.0,6.5,3.0,12.0,16.0,20.0,0.0
81,71.0,61,67.0,54.5,42.0,84.0,60.5,37.0,29.93,10.0,7.5,5.0,13.0,15.0,17.0,0.0
79,73.0,67,67.0,65.5,64.0,90.0,76.0,62.0,29.88,10.0,5.5,1.0,7.0,9.5,12.0,0.02
79,67.5,56,69.0,60.0,51.0,100.0,84.5,69.0,29.82,10.0,6.0,2.0,17.0,21.0,25.0,0.07
62,54.5,47,49.0,38.5,28.0,72.0,51.5,31.0,30.16,10.0,10.0,10.0,18.0,23.5,29.0,0.0
64,53.0,42,32.0,28.5,25.0,62.0,43.5,25.0,30.39,10.0,10.0,10.0,15.0,19.0,23.0,0.0
68,51.5,35,39.0,34.5,30.0,82.0,57.0,32.0,30.37,10.0,10.0,10.0,12.0,16.0,20.0,0.0
78,61.5,45,58.0,49.0,40.0,86.0,66.5,47.0,30.06,10.0,10.0,10.0,17.0,24.0,31.0,0.0
82,73.5,65,65.0,62.0,59.0,87.0,70.5,54.0,29.8,10.0,8.5,7.0,15.0,21.0,27.0,0.05
70,59.0,48,67.0,49.0,31.0,72.0,51.0,30.0,29.93,10.0,6.0,2.0,17.0,22.5,28.0,0.15
73,57.0,41,46.0,42.5,39.0,89.0,60.0,31.0,29.95,10.0,10.0,10.0,12.0,15.5,19.0,0.0
74,61.0,48,57.0,52.0,47.0,93.0,75.0,57.0,29.9,10.0,7.5,5.0,13.0,16.5,20.0,0.0
74,65.0,56,63.0,53.5,44.0,100.0,70.0,40.0,30.03,10.0,6.0,2.0,15.0,19.5,24.0,0.0
75,61.5,48,46.0,43.0,40.0,71.0,51.0,31.0,30.09,10.0,10.0,10.0,10.0,14.0,18.0,0.0
69,63.5,58,68.0,57.5,47.0,100.0,76.0,52.0,29.91,10.0,6.0,2.0,13.0,17.5,22.0,0.02
77,72.5,68,70.0,69.0,68.0,100.0,88.0,76.0,29.74,10.0,6.0,2.0,14.0,19.0,24.0,0.03
86,76.0,66,69.0,54.0,39.0,97.0,58.5,20.0,29.67,10.0,6.0,2.0,12.0,15.0,18.0,0.0
66,58.5,51,52.0,45.0,38.0,72.0,57.0,42.0,29.97,10.0,6.0,2.0,21.0,29.0,37.0,0.34
74,59.5,45,42.0,38.0,34.0,76.0,49.5,23.0,30.24,10.0,10.0,10.0,13.0,16.5,20.0,0.0
79,61.5,44,45.0,42.0,39.0,89.0,58.0,27.0,30.18,10.0,10.0,10.0,12.0,14.5,17.0,0.0
83,68.0,53,53.0,45.5,38.0,66.0,48.0,30.0,30.15,10.0,10.0,10.0,12.0,15.0,18.0,0.0
82,67.5,53,55.0,47.5,40.0,66.0,49.5,33.0,30.14,10.0,10.0,10.0,15.0,20.0,25.0,0.0
82,68.5,55,58.0,46.5,35.0,90.0,55.5,21.0,30.04,10.0,10.0,10.0,15.0,19.0,23.0,0.0
85,66.5,48,51.0,46.0,41.0,86.0,54.5,23.0,30.01,10.0,10.0,10.0,9.0,14.0,19.0,0.0
80,67.5,55,49.0,43.5,38.0,77.0,51.0,25.0,30.11,10.0,10.0,10.0,12.0,15.5,19.0,0.0
77,67.5,58,58.0,51.0,44.0,84.0,62.5,41.0,30.09,10.0,6.0,2.0,16.0,21.0,26.0,0.02
79,72.0,65,66.0,62.5,59.0,87.0,74.5,62.0,29.96,10.0,10.0,10.0,21.0,26.5,32.0,0.0
89,79.5,70,71.0,68.5,66.0,93.0,74.0,55.0,29.89,10.0,8.0,6.0,15.0,20.5,26.0,0.0
73,67.5,62,70.0,64.0,58.0,93.0,83.0,73.0,30.03,10.0,5.5,1.0,15.0,20.5,26.0,1.19
72,65.0,58,61.0,59.5,58.0,100.0,83.0,66.0,30.04,10.0,6.0,2.0,10.0,15.0,20.0,0.4
77,65.5,54,58.0,55.5,53.0,100.0,75.0,50.0,30.0,10.0,5.0,0.0,10.0,13.5,17.0,0.0
79,66.5,54,62.0,57.5,53.0,100.0,77.0,54.0,29.87,10.0,7.0,4.0,14.0,18.0,22.0,0.0
75,69.5,64,71.0,66.0,61.0,100.0,92.0,84.0,29.84,10.0,5.5,1.0,16.0,22.0,28.0,0.25
78,71.0,64,71.0,67.0,63.0,97.0,89.5,82.0,29.93,10.0,5.0,0.0,16.0,20.5,25.0,1.34
75,69.0,63,68.0,65.5,63.0,100.0,86.5,73.0,30.05,10.0,5.5,1.0,13.0,18.0,23.0,1.13
81,71.5,62,67.0,64.0,61.0,100.0,79.0,58.0,30.06,10.0,5.5,1.0,8.0,10.5,13.0,0.0
81,70.5,60,67.0,62.5,58.0,93.0,72.0,51.0,29.98,10.0,6.0,2.0,20.0,27.5,35.0,0.58
83,71.5,60,66.0,62.0,58.0,93.0,70.0,47.0,29.97,10.0,6.0,2.0,17.0,21.0,25.0,0.41
84,72.0,60,60.0,54.5,49.0,93.0,63.0,33.0,30.06,10.0,10.0,10.0,12.0,14.0,16.0,0.0
83,69.0,55,59.0,54.5,50.0,87.0,60.5,34.0,30.02,10.0,10.0,10.0,9.0,13.0,17.0,0.0
79,71.0,63,67.0,62.5,58.0,93.0,78.5,64.0,29.86,10.0,10.0,10.0,13.0,16.5,20.0,0.0
88,79.0,70,73.0,70.0,67.0,93.0,76.0,59.0,29.77,10.0,8.0,6.0,15.0,20.0,25.0,0.0
86,79.0,72,72.0,69.0,66.0,93.0,77.0,61.0,29.67,10.0,7.0,4.0,17.0,22.0,27.0,0.0
90,76.0,62,71.0,53.5,36.0,93.0,54.0,15.0,29.69,10.0,5.5,1.0,16.0,26.5,37.0,0.54
87,75.0,63,73.0,64.5,56.0,93.0,70.5,48.0,29.78,10.0,6.0,2.0,15.0,20.0,25.0,0.0
84,79.5,75,74.0,73.0,72.0,94.0,82.0,70.0,29.65,10.0,6.5,3.0,14.0,18.5,23.0,0.0
